flow,fail
0.986562,0.129843
0.865014,0
0.717803,0
0.791984,0
0.841757,0
0.950737,0.076105
0.980047,0.12007
0.895938,0
0.883165,0
0.775909,0
0.825105,0
0.991341,0.137012
1.08231,0.273461
0.880725,0
1.04331,0.214965
0.890041,0
0.970828,0.106241
1.04677,0.220158
0.943728,0.0655926
0.88267,0
0.773433,0
0.780204,0
0.859771,0
1.02087,0.181309
0.84834,0
1.13172,0.347579
0.815748,0
0.813726,0
0.998981,0.148472
0.941706,0.0625583
0.831831,0
0.850354,0
0.807759,0
0.828993,0
0.952357,0.078536
0.928879,0.0433188
0.778645,0
0.897866,0
0.794344,0
0.997239,0.145859
1.05271,0.229065
0.959445,0.0891668
0.851885,0
1.06643,0.24965
0.694395,0
1.02918,0.193771
0.887111,0
0.960678,0.0910165
0.859364,0
0.945534,0.0683017
0.870096,0
0.825507,0
0.906405,0.00960759
1.01004,0.165055
0.836025,0
0.855324,0
1.15283,0.379248
0.846557,0
0.926507,0.0397607
0.882956,0
0.960856,0.091284
0.880858,0
1.00546,0.158195
0.786604,0
0.853002,0
1.03361,0.200408
0.752453,0
0.944674,0.0670108
1.04015,0.210222
0.894209,0
1.0203,0.180457
0.843483,0
0.911821,0.017731
0.927177,0.0407661
0.823842,0
0.881919,0
0.935685,0.0535272
0.918459,0.027689
0.881117,0
0.828583,0
0.869596,0
0.912255,0.0183826
1.06286,0.244285
0.916169,0.0242531
0.810958,0
1.05404,0.23106
0.680963,0
1.00335,0.155032
1.00171,0.152563
0.827423,0
0.849442,0
0.670895,0
1.12216,0.33324
0.831261,0
1.05638,0.234567
1.05832,0.23748
0.95787,0.0868053
0.959879,0.0898191
0.944138,0.0662074
0.886671,0
0.669576,0
0.945502,0.0682531
0.931844,0.0477665
0.622289,0
1.08062,0.270927
0.863388,0
0.92195,0.0329247
0.837125,0
0.791784,0
0.895749,0
0.900848,0.00127198
0.869354,0
0.831476,0
0.953079,0.0796179
1.00012,0.150187
0.738464,0
1.07787,0.266798
0.771366,0
1.02794,0.191913
1.03227,0.198412
1.00919,0.163792
0.845064,0
0.993277,0.139915
0.834702,0
0.926907,0.0403608
1.0352,0.2028
0.838117,0
0.896187,0
0.920598,0.0308974
0.82434,0
0.783782,0
0.851744,0
0.967765,0.101647
0.960144,0.0902163
0.727738,0
0.988745,0.133117
1.00331,0.154971
0.989283,0.133925
1.00776,0.161634
0.844851,0
0.961766,0.0926496
0.887315,0
0.811505,0
1.00677,0.160158
0.993652,0.140478
0.68925,0
0.938518,0.0577775
0.90405,0.00607563
0.76773,0
1.04524,0.217854
0.852504,0
0.866446,0
0.907532,0.0112986
0.97631,0.114465
0.807591,0
0.983299,0.124949
0.931214,0.0468208
0.984016,0.126024
0.957465,0.086197
0.942525,0.0637871
0.896616,0
1.00958,0.164373
0.858154,0
0.857102,0
0.902891,0.00433685
0.997232,0.145848
0.951101,0.0766516
0.809585,0
0.799577,0
0.922475,0.0337129
0.948701,0.073051
0.830249,0
0.907759,0.011638
0.773001,0
1.02699,0.190481
0.95068,0.07602
0.876699,0
0.656426,0
0.816171,0
0.960901,0.0913511
0.809213,0
0.815435,0
0.86193,0
1.03624,0.204356
0.741308,0
0.919969,0.0299541
0.836271,0
0.936861,0.0552913
0.982726,0.12409
0.772908,0
0.820034,0
0.875765,0
0.807425,0
0.877636,0
0.82813,0
0.961077,0.0916149
0.894066,0
1.03691,0.205368
1.08533,0.27799
0.969755,0.104633
0.962666,0.0939989
0.915331,0.0229961
0.985563,0.128345
0.959777,0.0896652
0.889878,0
0.96991,0.104864
0.875521,0
0.753323,0
0.998795,0.148192
0.76583,0
1.00544,0.158155
0.914437,0.0216558
0.869869,0
0.838159,0
0.912603,0.0189043
0.841099,0
1.04792,0.221877
1.05527,0.232908
0.975971,0.113956
1.04551,0.21826
0.740985,0
0.900265,0.000396755
0.872834,0
1.0734,0.260101
0.945945,0.0689177
0.935294,0.0529408
0.94625,0.0693746
0.782054,0
0.902107,0.00316022
1.09926,0.298889
0.948012,0.0720184
0.726304,0
0.962455,0.0936819
0.947807,0.0717104
1.06153,0.242301
0.969939,0.104908
0.858621,0
0.847565,0
0.889817,0
0.960489,0.0907333
0.992696,0.139044
1.00149,0.152229
0.989348,0.134022
0.965764,0.0986467
0.854971,0
0.77971,0
0.856079,0
0.756757,0
0.819471,0
0.94941,0.0741156
0.815511,0
0.647959,0
0.967568,0.101351
0.818954,0
0.778974,0
1.09261,0.288908
0.768581,0
0.871064,0
1.02201,0.183014
0.770143,0
0.91043,0.0156454
0.887598,0
0.927162,0.040743
0.91879,0.0281846
0.923503,0.0352546
0.791906,0
0.716909,0
0.80738,0
1.04737,0.221059
0.986923,0.130384
0.81428,0
0.871836,0
1.09042,0.285632
0.855008,0
0.722572,0
1.04955,0.224326
0.875169,0
0.891375,0
0.90571,0.00856451
0.847085,0
0.756377,0
0.964442,0.0966632
0.875662,0
0.820379,0
0.798894,0
0.790328,0
0.944337,0.0665053
0.881629,0
0.709609,0
0.823012,0
0.846361,0
0.88837,0
0.803953,0
0.752753,0
1.0419,0.212855
1.07671,0.265071
0.736793,0
0.949094,0.0736416
0.863102,0
0.78741,0
0.864798,0
0.782049,0
0.919019,0.0285285
0.810774,0
0.913741,0.0206117
0.786333,0
0.712191,0
0.966679,0.100018
0.912747,0.019121
0.838131,0
0.746245,0
0.908074,0.0121117
0.9944,0.141601
0.901112,0.00166802
1.11584,0.323767
0.753143,0
0.778271,0
0.829481,0
0.890004,0
0.880428,0
0.900913,0.00136969
0.771951,0
0.763011,0
0.732533,0
0.993305,0.139957
1.00084,0.151259
0.982956,0.124434
0.976357,0.114536
0.796368,0
0.980035,0.120052
0.669626,0
0.913256,0.0198837
0.977544,0.116316
0.883471,0
0.837751,0
1.08031,0.270459
0.852924,0
0.930249,0.0453731
0.882187,0
0.986063,0.129094
0.902183,0.00327381
0.934795,0.0521918
0.779136,0
0.949323,0.0739851
0.894516,0
0.920217,0.0303258
0.912304,0.0184564
0.991042,0.136562
0.772354,0
1.004,0.155999
0.844248,0
0.982016,0.123023
0.970543,0.105815
0.894332,0
0.675106,0
0.838501,0
0.831354,0
1.15286,0.379295
0.810084,0
1.08473,0.277089
1.01183,0.167741
0.875565,0
0.98277,0.124156
0.853208,0
0.901063,0.00159506
0.951226,0.0768383
0.894294,0
0.912895,0.0193423
0.819874,0
0.776304,0
0.861908,0
0.803746,0
0.858047,0
1.05843,0.237647
0.897725,0
1.15681,0.38521
0.869333,0
0.969862,0.104793
0.955275,0.0829118
0.918664,0.0279961
0.919001,0.0285016
0.750058,0
0.949725,0.074587
0.868188,0
0.927949,0.0419232
0.786073,0
0.808329,0
0.908032,0.0120474
0.948275,0.0724123
0.956561,0.0848409
0.972008,0.108013
0.814695,0
0.897935,0
0.784762,0
0.940361,0.0605413
0.778316,0
1.0312,0.196807
0.897274,0
0.872043,0
0.925415,0.0381223
0.957642,0.0864635
0.874276,0
0.82509,0
0.94489,0.0673357
0.975351,0.113027
0.854961,0
1.0892,0.283807
0.962084,0.0931255
0.957773,0.08666
0.809886,0
0.98709,0.130635
0.946796,0.0701937
0.605486,0
0.95229,0.0784356
0.899976,0
0.874348,0
0.783779,0
0.969372,0.104058
0.764575,0
1.15827,0.387402
1.05508,0.232617
1.08814,0.28221
0.68487,0
0.762287,0
0.925319,0.037978
0.740386,0
0.872681,0
0.761504,0
0.907163,0.0107444
1.08206,0.273086
1.00659,0.159886
0.851268,0
0.811322,0
0.785968,0
0.921469,0.0322033
1.26513,1
0.891888,0
0.914746,0.0221185
1.03829,0.20744
0.930085,0.0451273
0.992778,0.139167
1.02323,0.184847
1.02259,0.18389
0.890309,0
0.914307,0.0214607
0.948396,0.0725937
0.786208,0
0.75867,0
1.11851,0.327772
1.01466,0.171992
0.93219,0.0482845
1.12203,0.333042
0.959164,0.0887457
0.945516,0.0682738
1.09452,0.291776
0.880007,0
1.04201,0.213012
0.907193,0.0107891
0.887257,0
0.948405,0.0726071
0.910418,0.0156275
0.913641,0.0204612
0.865847,0
0.9542,0.0812995
0.946332,0.0694977
0.771377,0
1.07068,0.256015
1.10087,0.301309
0.948347,0.072521
0.879252,0
0.874498,0
0.978308,0.117462
0.799698,0
1.10191,0.302865
0.821004,0
0.780708,0
0.938289,0.0574339
0.630513,0
0.92261,0.0339148
1.07023,0.255345
0.8541,0
0.621968,0
0.978402,0.117603
0.937345,0.056018
0.825349,0
0.832148,0
1.03914,0.208713
0.713676,0
0.939609,0.0594134
0.910796,0.0161945
0.93644,0.0546606
0.894054,0
1.03642,0.204633
0.999563,0.149345
0.863271,0
0.724391,0
0.813958,0
0.912848,0.0192716
0.955401,0.0831014
1.04856,0.222838
1.0026,0.1539
1.17446,0.411687
0.847256,0
0.936298,0.0544467
0.982645,0.123967
0.884662,0
0.836214,0
0.982656,0.123984
1.00455,0.156823
0.89115,0
0.78035,0
0.876589,0
0.882272,0
0.991829,0.137744
0.855254,0
0.886445,0
0.893587,0
0.979498,0.119247
0.958953,0.0884292
0.820114,0
0.641308,0
0.672363,0
0.829157,0
0.828327,0
0.811474,0
0.898585,0
0.981766,0.122649
0.776308,0
0.835674,0
1.03487,0.202298
0.892521,0
0.870865,0
0.990444,0.135666
0.895585,0
0.789026,0
0.945848,0.0687717
0.937289,0.0559333
0.900131,0.000196151
0.837005,0
0.957487,0.0862304
1.05262,0.22893
0.987938,0.131907
0.841679,0
0.877722,0
0.740125,0
0.991089,0.136633
0.900175,0.000262499
0.925599,0.0383988
0.969254,0.103881
0.978336,0.117505
0.732064,0
0.937843,0.0567645
0.861165,0
0.813363,0
0.936225,0.0543382
0.899118,0
0.750504,0
0.88346,0
0.843009,0
0.858509,0
0.904378,0.00656629
0.918168,0.0272525
0.950105,0.0751581
0.82015,0
1.04529,0.217929
0.953643,0.0804647
1.06591,0.24886
0.755881,0
0.885803,0
0.890006,0
0.833154,0
0.94165,0.0624743
0.953257,0.0798861
0.861409,0
0.874428,0
1.01876,0.178136
0.95731,0.085965
0.880462,0
1.04664,0.219961
0.967286,0.100929
0.878878,0
0.835207,0
0.926256,0.0393847
0.796204,0
0.866944,0
1.07953,0.269289
0.938244,0.0573653
0.619836,0
0.930704,0.0460564
0.871463,0
0.829221,0
1.01757,0.176361
0.93352,0.0502798
0.901814,0.00272063
1.03966,0.20949
1.1525,0.378744
0.882286,0
0.841359,0
0.967332,0.100997
0.9336,0.0503993
0.997075,0.145613
0.945165,0.0677479
0.874268,0
0.852594,0
0.982222,0.123333
0.983754,0.125631
0.811311,0
0.86528,0
1.11843,0.327645
0.930209,0.0453142
0.767699,0
1.08028,0.270418
1.07662,0.264929
0.936969,0.055454
0.848447,0
0.955315,0.0829723
0.951986,0.0779783
0.707206,0
0.810372,0
0.878185,0
0.838897,0
0.804212,0
0.926954,0.0404317
0.994063,0.141095
0.775785,0
0.900303,0.000454333
0.938415,0.0576229
0.784862,0
0.802259,0
0.996039,0.144059
0.661877,0
0.829627,0
0.762792,0
0.811319,0
0.924735,0.0371027
1.11021,0.315309
0.909277,0.0139149
1.05661,0.234917
0.849921,0
0.933254,0.0498815
0.954381,0.0815721
0.971832,0.107748
0.884524,0
1.00674,0.160111
0.744646,0
0.757249,0
0.97998,0.119971
0.90751,0.0112648
0.961588,0.0923823
0.879581,0
0.9482,0.0723003
0.98856,0.132839
0.830099,0
0.857281,0
0.900914,0.00137148
0.943628,0.0654417
0.90586,0.00879036
0.868091,0
0.891538,0
0.943662,0.0654927
0.663632,0
0.800366,0
0.882677,0
0.646116,0
0.98553,0.128295
0.952628,0.0789418
0.778785,0
0.955125,0.0826868
0.890292,0
0.683052,0
0.892044,0
0.942241,0.0633622
0.63989,0
0.801184,0
0.882462,0
0.89188,0
0.906345,0.00951704
0.87171,0
0.9342,0.0512997
0.988283,0.132425
0.955719,0.0835778
1.09191,0.287864
0.966603,0.0999049
1.04131,0.211969
0.900517,0.000775321
1.17483,0.412242
0.985527,0.12829
0.950092,0.0751382
0.900332,0.000497795
0.875566,0
0.818517,0
0.905516,0.00827353
0.984483,0.126725
0.913438,0.0201572
0.933488,0.050232
0.8015,0
0.977888,0.116831
0.989071,0.133607
0.876291,0
1.07337,0.260058
1.0059,0.158848
1.00677,0.160153
0.87227,0
0.868757,0
0.929196,0.0437943
0.717979,0
0.89986,0
0.928986,0.0434788
1.02542,0.188132
0.887898,0
0.858525,0
0.814268,0
0.870932,0
0.818049,0
0.913296,0.0199439
0.784474,0
1.12499,0.337486
0.888831,0
0.969074,0.103611
0.851642,0
0.774154,0
0.794382,0
1.02022,0.180335
0.855084,0
0.874596,0
0.905881,0.00882157
0.603951,0
0.817852,0
0.855063,0
0.9013,0.00195007
0.998479,0.147718
0.960348,0.0905219
0.865704,0
0.871818,0
1.0195,0.179248
0.814351,0
0.887419,0
0.880439,0
1.07989,0.269832
1.09843,0.297652
0.823677,0
0.885241,0
0.966797,0.100196
0.815291,0
1.0989,0.298346
0.840237,0
0.893487,0
0.832741,0
0.689457,0
0.838172,0
0.729376,0
0.916306,0.0244587
0.980121,0.120181
0.754567,0
0.708459,0
0.938253,0.0573794
0.93566,0.0534903
1.02012,0.180176
0.707584,0
0.849784,0
0.854901,0
0.852572,0
0.774942,0
0.909855,0.014783
0.847437,0
0.87679,0
0.698174,0
0.895996,0
0.923772,0.0356582
0.919461,0.0291921
0.907312,0.0109682
0.873548,0
0.974045,0.111068
0.942547,0.063821
1.04673,0.2201
0.911561,0.0173408
0.961297,0.0919452
0.919087,0.0286299
0.737155,0
0.953935,0.0809025
0.729172,0
0.972679,0.109019
0.926946,0.0404194
1.11547,0.323206
1.03121,0.196808
0.799524,0
0.949114,0.0736703
1.00728,0.160918
0.98627,0.129405
0.945665,0.0684974
0.795977,0
0.963263,0.0948951
0.82163,0
0.962896,0.0943438
0.871993,0
0.911611,0.0174169
0.945351,0.0680265
0.957299,0.0859483
0.858793,0
0.934784,0.0521758
0.844137,0
1.00967,0.164508
0.756073,0
0.81185,0
0.860093,0
0.861448,0
0.991409,0.137113
0.894867,0
0.904599,0.00689923
0.935913,0.0538697
1.09111,0.286665
0.79925,0
1.04512,0.217675
0.867928,0
1.00627,0.159409
1.16907,0.403602
0.975009,0.112514
0.83704,0
0.911649,0.0174742
0.636526,0
0.755936,0
0.891489,0
0.939526,0.0592883
0.657821,0
0.794835,0
0.896828,0
0.942426,0.0636384
0.961867,0.0927998
1.01508,0.172618
1.05529,0.232929
1.01331,0.169959
0.912433,0.0186497
0.749663,0
0.85537,0
0.897486,0
0.878356,0
0.848938,0
1.02727,0.190903
0.790532,0
0.887363,0
0.763137,0
0.850154,0
0.987,0.1305
0.972586,0.108879
0.98141,0.122115
0.907445,0.0111668
1.04447,0.216698
1.00621,0.159309
1.02346,0.185191
0.80313,0
0.909383,0.0140743
1.03443,0.201647
0.95912,0.0886806
0.987376,0.131065
1.01017,0.165258
0.803088,0
0.821963,0
0.759854,0
0.875044,0
0.856717,0
0.779196,0
1.01703,0.175539
0.994711,0.142066
0.930929,0.0463936
1.09939,0.299087
0.931816,0.0477237
0.815355,0
0.966737,0.100105
0.744214,0
0.83449,0
0.873262,0
0.927662,0.0414936
0.911483,0.0172251
0.913064,0.0195954
0.697847,0
1.04271,0.214059
1.04524,0.217866
0.919191,0.0287861
1.02145,0.18217
0.886167,0
0.948425,0.0726369
0.903236,0.00485441
0.970637,0.105955
0.90096,0.00144069
0.98395,0.125924
0.615736,0
0.897134,0
0.723456,0
0.80749,0
0.702787,0
1.15674,0.385113
0.860156,0
