flow,fail
1.03687,0.2053
0.844682,0
0.611922,0
0.729211,0
0.80791,0
0.980222,0.120333
1.02657,0.189848
0.893577,0
0.873382,0
0.703795,0
0.781581,0
1.04442,0.216635
1.18825,0.432381
0.869524,0
1.12659,0.339889
0.884254,0
1.01199,0.167983
1.13207,0.348101
0.969141,0.103711
0.872598,0
0.69988,0
0.710586,0
0.836392,0
1.09112,0.286675
0.818318,0
1.26638,1
0.766786,0
0.763589,0
1.0565,0.234754
0.965942,0.0989133
0.792215,0
0.821503,0
0.754154,0
0.787728,0
0.982784,0.124176
0.945662,0.068493
0.70812,0
0.896626,0
0.732943,0
1.05375,0.230623
1.14146,0.362183
0.99399,0.140985
0.823924,0
1.16315,0.394731
0.574909,0
1.10425,0.306379
0.87962,0
0.99594,0.14391
0.835749,0
0.971996,0.107994
0.852718,0
0.782216,0
0.910127,0.0151909
1.07398,0.260975
0.798846,0
0.829362,0
1.29976,1
0.815499,0
0.941911,0.0628672
0.873052,0
0.996222,0.144333
0.869734,0
1.06675,0.250128
0.720705,0
0.82569,0
1.11125,0.316873
0.666708,0
0.970636,0.105953
1.12159,0.33239
0.890843,0
1.09022,0.285328
0.810639,0
0.91869,0.0280352
0.942971,0.0644569
0.779583,0
0.871412,0
0.956423,0.084634
0.929187,0.0437802
0.870143,0
0.78708,0
0.851927,0
0.919377,0.0290654
1.1575,0.386249
0.925565,0.0383476
0.759212,0
1.14356,0.365339
0.553672,0
1.06342,0.245126
1.06082,0.241223
0.785246,0
0.820061,0
0.537753,0
1.25127,1
0.791313,0
1.14726,0.370883
1.15033,0.375489
0.991501,0.137251
0.994678,0.142016
0.969789,0.104683
0.878924,0
0.535668,0
0.971945,0.107918
0.95035,0.0755255
0.460901,0
1.18558,0.428374
0.842112,0
0.934706,0.0520585
0.800586,0
0.728895,0
0.893279,0
0.901341,0.00201117
0.851545,0
0.791654,0
0.983925,0.125887
1.05831,0.237466
0.644589,0
1.18123,0.421845
0.696612,0
1.10229,0.303442
1.10914,0.313717
1.07265,0.258978
0.813139,0
1.04748,0.221225
0.796754,0
0.942544,0.0638161
1.11377,0.320655
0.802154,0
0.893971,0
0.932569,0.048853
0.78037,0
0.716244,0
0.8237,0
1.00715,0.160718
0.995096,0.142645
0.62763,0
1.04032,0.210477
1.06335,0.245031
1.04117,0.211754
1.07038,0.255565
0.812802,0
0.997661,0.146492
0.879944,0
0.760076,0
1.06882,0.253233
1.04808,0.222116
0.566774,0
0.960903,0.0913542
0.906404,0.00960642
0.690864,0
1.12964,0.344457
0.824902,0
0.846946,0
0.91191,0.0178646
1.02066,0.180985
0.753888,0
1.03171,0.197562
0.949353,0.0740302
1.03284,0.199262
0.99086,0.136289
0.967238,0.100856
0.894649,0
1.07326,0.259896
0.833836,0
0.832172,0
0.904571,0.00685716
1.05374,0.230605
0.980798,0.121197
0.757042,0
0.741218,0
0.935537,0.0533048
0.977003,0.115504
0.789713,0
0.912268,0.0184013
0.699197,0
1.10078,0.301177
0.980132,0.120198
0.863158,0
0.514876,0
0.767455,0
0.996293,0.144439
0.756453,0
0.766291,0
0.839805,0
1.11541,0.323116
0.649086,0
0.931574,0.0473616
0.799236,0
0.958282,0.0874232
1.0308,0.196203
0.69905,0
0.773563,0
0.861681,0
0.753626,0
0.864639,0
0.786363,0
0.996571,0.144856
0.890618,0
1.11648,0.324716
1.19303,0.439541
1.01029,0.16544
0.999084,0.148625
0.92424,0.0363601
1.03529,0.202931
0.994515,0.141773
0.883996,0
1.01054,0.165805
0.861295,0
0.668083,0
1.05621,0.234312
0.687859,0
1.06671,0.250066
0.922827,0.0342409
0.852358,0
0.802221,0
0.919927,0.0298903
0.806869,0
1.13388,0.350818
1.14551,0.368259
1.02012,0.18018
1.13007,0.345099
0.648576,0
0.900418,0.000627325
0.857047,0
1.17417,0.411256
0.972646,0.108968
0.955804,0.0837067
0.973127,0.109691
0.713511,0
0.903331,0.00499674
