flow,fail
1.09356,0.290338
0.821769,0
0.492596,0
0.658468,0
0.769766,0
1.01345,0.170176
1.07899,0.268486
0.890917,0
0.862357,0
0.622524,0
0.73253,0
1.10425,0.306369
1.30765,1
0.8569,0
1.22045,0.480676
0.877732,0
1.05838,0.237563
1.22819,0.492289
0.99778,0.146669
0.861248,0
0.616988,0
0.632128,0
0.810045,0
1.17028,0.405419
0.784485,0
1.41814,1
0.711607,0
0.707085,0
1.12133,0.331993
0.993256,0.139885
0.747569,0
0.788988,0
0.693743,0
0.741224,0
1.01707,0.175612
0.964576,0.0968638
0.628641,0
0.895229,0
0.663746,0
1.11743,0.32615
1.24147,1
1.03292,0.199383
0.792412,0
1.27216,1
0.440252,0
1.18886,0.433286
0.871179,0
1.03568,0.203519
0.809135,0
1.00182,0.152727
0.833133,0
0.733429,0
0.914322,0.0214832
1.14605,0.369074
0.756947,0
0.800102,0
1.46535,1
0.780498,0
0.959272,0.0889077
0.861889,0
1.03608,0.204117
0.857198,0
1.13582,0.353734
0.646439,0
0.79491,0
1.19875,0.448127
0.570075,0
0.999894,0.149841
1.21338,0.470071
0.88705,0
1.16901,0.403515
0.773624,0
0.926432,0.0396477
0.960771,0.0911559
0.729705,0
0.85957,0
0.979794,0.119691
0.941276,0.0619145
0.857776,0
0.740307,0
0.832014,0
0.927403,0.0411047
1.26416,1
0.936154,0.0542316
0.700896,0
1.24444,1
0.410218,0
1.13111,0.346661
1.12743,0.341141
0.737714,0
0.786949,0
0.387705,0
1.39676,1
0.746294,0
1.24967,1
1.25401,1
1.0294,0.194103
1.03389,0.200842
0.998696,0.148044
0.870195,0
0.384757,0
1.00175,0.152619
0.971206,0.106809
0.27902,0
1.30387,1
0.818134,0
0.949081,0.0736218
0.759407,0
0.658021,0
0.890495,0
0.901896,0.00284423
0.831474,0
0.746776,0
1.01869,0.178031
1.12389,0.335828
0.538795,0
1.29772,1
0.612365,0
1.18609,0.429132
1.19578,0.443663
1.14417,0.36625
0.77716,0
1.10857,0.31286
0.753989,0
0.960166,0.0902496
1.20232,0.453475
0.761625,0
0.891474,0
0.946059,0.0690886
0.730818,0
0.64013,0
0.792095,0
1.05153,0.22729
1.03449,0.20173
0.514811,0
1.09844,0.29766
1.13102,0.346526
1.09964,0.299465
1.14095,0.361424
0.776683,0
1.03811,0.207171
0.871636,0
0.702118,0
1.13875,0.358125
1.10941,0.314119
0.428748,0
0.98613,0.129194
0.909057,0.0135855
0.604236,0
1.22476,0.487136
0.793796,0
0.82497,0
0.916843,0.0252644
1.07063,0.255952
0.693366,0
1.08626,0.279395
0.969796,0.104695
1.08787,0.281799
1.02849,0.192742
0.995088,0.142632
0.892432,0
1.14503,0.367549
0.806429,0
0.804076,0
0.906465,0.00969749
1.11742,0.326125
1.01427,0.171398
0.697826,0
0.675448,0
0.950256,0.0753844
1.0089,0.163347
0.744031,0
0.917349,0.0260234
0.616022,0
1.18395,0.425928
1.01332,0.169986
0.847898,0
0.355352,0
0.712553,0
1.03618,0.204267
0.696994,0
0.710907,0
0.814872,0
1.20464,0.456955
0.545154,0
0.944653,0.0669794
0.757498,0
0.982423,0.123635
1.08498,0.277473
0.615814,0
0.721191,0
0.845808,0
0.692996,0
0.849993,0
0.739293,0
1.03657,0.204857
0.886732,0
1.20614,0.459217
1.3144,1
1.05598,0.233967
1.04013,0.210188
0.934281,0.0514209
1.09133,0.286988
1.03366,0.200497
0.877367,0
1.05632,0.234484
0.845263,0
0.57202,0
1.12091,0.331367
0.599988,0
1.13576,0.353646
0.932283,0.0484239
0.832624,0
0.76172,0
0.928181,0.0422713
0.768293,0
1.23075,0.496132
1.2472,1
1.06988,0.254813
1.22536,0.488044
0.544433,0
0.900591,0.000887172
0.839256,0
1.28774,1
1.00274,0.154105
0.978919,0.118379
1.00342,0.155126
0.636265,0
0.904711,0.00706646
1.34556,1
1.00736,0.161038
0.511605,0
1.03965,0.209479
1.0069,0.160349
1.2612,1
1.05639,0.234582
0.807475,0
0.782752,0
0.877231,0
1.03526,0.202886
1.10727,0.310912
1.12693,0.340394
1.09979,0.299683
1.04705,0.220581
0.799312,0
0.631022,0
0.801789,0
0.5797,0
0.719931,0
1.01049,0.165728
0.711076,0
0.336419,0
1.05109,0.226629
0.718775,0
0.629377,0
1.33068,1
0.606137,0
0.835297,0
1.17282,0.409233
0.609631,0
0.923323,0.0349842
0.872269,0
0.960736,0.0911042
0.942015,0.0630226
0.952554,0.0788317
0.658295,0
0.490596,0
0.692894,0
1.22953,0.494302
1.09436,0.291547
0.708323,0
0.837024,0
1.32579,1
0.799396,0
0.503259,0
1.23441,1
0.844476,0
0.880714,0
0.912767,0.0191508
0.781679,0
