flow,fail
1.12737,0.34106
1.08894,0.283405
1.04238,0.213577
1.06584,0.248763
1.08158,0.272373
1.11604,0.324067
1.12531,0.33797
1.09872,0.298073
1.09468,0.292015
1.06076,0.241139
1.07632,0.264474
1.12888,0.343327
1.15765,0.386476
1.0939,0.290857
1.14532,0.367978
1.09685,0.295276
1.1224,0.333597
1.14641,0.36962
1.11383,0.320742
1.09452,0.291779
1.05998,0.239964
1.06212,0.243176
1.08728,0.280918
1.13822,0.357335
1.08366,0.275496
1.17328,0.409914
1.07336,0.260036
1.07272,0.259077
1.1313,0.346951
1.11319,0.319783
1.07844,0.267665
1.0843,0.276451
1.07083,0.256246
1.07755,0.266319
1.11656,0.324835
1.10913,0.313699
1.06162,0.242436
1.09933,0.298988
1.06659,0.249883
1.13075,0.346125
1.14829,0.372437
1.1188,0.328197
1.08478,0.277177
1.15263,0.378946
1.03498,0.202473
1.14085,0.361276
1.09592,0.293886
1.11919,0.328782
1.08715,0.280725
1.1144,0.321599
1.09054,0.285815
1.07644,0.264665
1.10203,0.303038
1.1348,0.352195
1.07977,0.269654
1.08587,0.278809
1.17995,0.419929
1.0831,0.27465
1.10838,0.312573
1.09461,0.291915
1.11924,0.328867
1.09395,0.29092
1.13335,0.350026
1.06414,0.246212
1.08514,0.277707
1.14225,0.363375
1.05334,0.230012
1.11413,0.321191
1.14432,0.366478
1.09817,0.297253
1.13804,0.357066
1.08213,0.273192
1.10374,0.305607
1.10859,0.312891
1.07592,0.263875
1.09428,0.291424
1.11128,0.316927
1.10584,0.308756
1.09403,0.291043
1.07742,0.266124
1.09039,0.285578
1.10388,0.305813
1.1515,0.37725
1.10511,0.30767
1.07184,0.257764
1.14871,0.373068
1.03073,0.196102
1.13268,0.349025
1.13216,0.348245
1.07705,0.265574
1.08401,0.276018
1.02755,0.191326
1.17025,0.40538
1.07826,0.267394
1.14945,0.374177
1.15007,0.375098
1.1183,0.32745
1.11894,0.328403
1.11396,0.320937
1.09578,0.293677
1.02713,0.1907
1.11439,0.321584
1.11007,0.315105
1.01218,0.16827
1.15712,0.385675
1.08842,0.282633
1.10694,0.310412
1.08012,0.270176
1.06578,0.248668
1.09866,0.297984
1.10027,0.300402
1.09031,0.285463
1.07833,0.267496
1.11678,0.325177
1.13166,0.347493
1.04892,0.223377
1.15625,0.384369
1.05932,0.238983
1.14046,0.360688
1.14183,0.362743
1.13453,0.351796
1.08263,0.273942
1.1295,0.344245
1.07935,0.269026
1.10851,0.312763
1.14275,0.364131
1.08043,0.270646
1.09879,0.298191
1.10651,0.309771
1.07607,0.264111
1.06325,0.244873
1.08474,0.27711
1.12143,0.332144
1.11902,0.328529
1.04553,0.218289
1.12806,0.342095
1.13267,0.349006
1.12823,0.342351
1.13408,0.351113
1.08256,0.27384
1.11953,0.329298
1.09599,0.293983
1.07202,0.258023
1.13376,0.350647
1.12962,0.344423
1.03335,0.200032
1.11218,0.318271
1.10128,0.301921
1.05817,0.237259
1.14593,0.368891
1.08498,0.277471
1.08939,0.284084
1.10238,0.303573
1.12413,0.336197
1.07078,0.256166
1.12634,0.339512
1.10987,0.314806
1.12657,0.339852
1.11817,0.327258
1.11345,0.320171
1.09893,0.298395
1.13465,0.351979
1.08677,0.280151
1.08643,0.279651
1.10091,0.301371
1.13075,0.346121
1.11616,0.324239
1.07141,0.257112
1.06824,0.252365
1.10711,0.310661
1.1154,0.323101
1.07794,0.266914
1.10245,0.30368
1.05984,0.239759
1.14016,0.360235
1.11603,0.32404
1.09263,0.288948
1.02298,0.184463
1.07349,0.260236
1.11926,0.328888
1.07129,0.256936
1.07326,0.259887
1.08796,0.281942
