flow,fail
1.02737,0.19106
0.988936,0.133405
0.942384,0.0635765
0.965842,0.0987633
0.981582,0.122373
1.01604,0.174067
1.02531,0.18797
0.998715,0.148073
0.994676,0.142015
0.960759,0.0911385
0.976316,0.114474
1.02888,0.193327
1.05765,0.236476
0.993905,0.140857
1.04532,0.217978
0.996851,0.145276
1.0224,0.183597
1.04641,0.21962
1.01383,0.170742
0.99452,0.141779
0.959976,0.0899641
0.962117,0.0931757
0.987278,0.130918
1.03822,0.207335
0.983664,0.125496
1.07328,0.259914
0.973357,0.110036
0.972718,0.109077
1.0313,0.196951
1.01319,0.169783
0.978443,0.117665
0.984301,0.126451
0.970831,0.106246
0.977546,0.116319
1.01656,0.174835
1.00913,0.163699
0.961624,0.0924361
0.999325,0.148988
0.966589,0.099883
1.03075,0.196125
1.04829,0.222437
1.0188,0.178197
0.984785,0.127177
1.05263,0.228946
0.934982,0.0524728
1.04085,0.211276
0.995924,0.143886
1.01919,0.178782
0.98715,0.130725
1.0144,0.171599
0.990544,0.135815
0.976443,0.114665
1.00203,0.153038
1.0348,0.202195
0.979769,0.119654
0.985872,0.128809
1.07995,0.269929
0.9831,0.12465
1.00838,0.162573
0.99461,0.141915
1.01924,0.178867
0.993947,0.14092
1.03335,0.200026
0.964141,0.0962116
0.985138,0.127707
1.04225,0.213375
0.953342,0.0800123
1.01413,0.171191
1.04432,0.216478
0.998169,0.147253
1.03804,0.207066
0.982128,0.123192
1.00374,0.155607
1.00859,0.162891
0.975917,0.113875
0.994282,0.141424
1.01128,0.166927
1.00584,0.158756
0.994029,0.141043
0.977416,0.116124
0.990385,0.135578
1.00388,0.155813
1.0515,0.22725
1.00511,0.15767
0.971842,0.107764
1.04871,0.223068
0.930734,0.0461015
1.03268,0.199025
1.03216,0.198245
0.977049,0.115574
0.984012,0.126018
0.927551,0.0413259
1.07025,0.25538
0.978263,0.117394
1.04945,0.224177
1.05007,0.225098
1.0183,0.17745
1.01894,0.178403
1.01396,0.170937
0.995785,0.143677
0.927134,0.0407005
1.01439,0.171584
1.01007,0.165105
0.91218,0.0182702
1.05712,0.235675
0.988422,0.132633
1.00694,0.160412
0.980117,0.120176
0.965779,0.0986684
0.998656,0.147984
1.00027,0.150402
0.990309,0.135463
0.978331,0.117496
1.01678,0.175177
1.03166,0.197493
0.948918,0.0733768
1.05625,0.234369
0.959322,0.0889835
1.04046,0.210688
1.04183,0.212743
1.03453,0.201796
0.982628,0.123942
1.0295,0.194245
0.979351,0.119026
1.00851,0.162763
1.04275,0.214131
0.980431,0.120646
0.998794,0.148191
1.00651,0.159771
0.976074,0.114111
0.963249,0.0948731
0.98474,0.12711
1.02143,0.182144
1.01902,0.178529
0.945526,0.068289
1.02806,0.192095
1.03267,0.199006
1.02823,0.192351
1.03408,0.201113
0.98256,0.12384
1.01953,0.179298
0.995989,0.143983
0.972015,0.108023
1.03376,0.200647
1.02962,0.194423
0.933355,0.0500323
1.01218,0.168271
1.00128,0.151921
0.958173,0.0872591
1.04593,0.218891
0.98498,0.127471
0.989389,0.134084
1.00238,0.153573
1.02413,0.186197
0.970778,0.106166
1.02634,0.189512
1.00987,0.164806
1.02657,0.189852
1.01817,0.177258
1.01345,0.170171
0.99893,0.148395
1.03465,0.201979
0.986767,0.130151
0.986434,0.129651
1.00091,0.151371
1.03075,0.196121
1.01616,0.174239
0.971408,0.107112
0.968244,0.102365
1.00711,0.160661
1.0154,0.173101
0.977943,0.116914
1.00245,0.15368
0.959839,0.0897591
1.04016,0.210235
1.01603,0.17404
0.992632,0.138948
0.922975,0.0344627
0.973491,0.110236
1.01926,0.178888
0.971291,0.106936
0.973258,0.109887
0.987961,0.131942
