flow,fail
1.13687,0.3553
0.944682,0.067023
0.711922,0
0.829211,0
0.90791,0.0118657
1.08022,0.270333
1.12657,0.339848
0.993577,0.140366
0.973382,0.110073
0.803795,0
0.881581,0
1.14442,0.366635
1.28825,1
0.969524,0.104286
1.22659,0.489889
0.984254,0.126381
1.11199,0.317983
1.23207,0.498101
1.06914,0.253711
0.972598,0.108897
0.79988,0
0.810586,0
0.936392,0.0545884
1.19112,0.436675
0.918318,0.0274776
1.36638,1
0.866786,0
0.863589,0
1.1565,0.384754
1.06594,0.248913
0.892215,0
0.921503,0.0322538
0.854154,0
0.887728,0
1.08278,0.274176
1.04566,0.218493
0.80812,0
0.996626,0.14494
0.832943,0
1.15375,0.380623
1.24146,1
1.09399,0.290985
0.923924,0.0358858
1.26315,1
0.674909,0
1.20425,0.456379
0.97962,0.119431
1.09594,0.29391
0.935749,0.0536236
1.072,0.257994
0.952718,0.0790771
0.882216,0
1.01013,0.165191
1.17398,0.410975
0.898846,0
0.929362,0.0440425
1.39976,1
0.915499,0.0232485
1.04191,0.212867
0.973052,0.109577
1.09622,0.294333
0.969734,0.104602
1.16675,0.400128
0.820705,0
0.92569,0.0385353
1.21125,0.466873
0.766708,0
1.07064,0.255953
1.22159,0.48239
0.990843,0.136265
1.19022,0.435328
0.910639,0.015958
1.01869,0.178035
1.04297,0.214457
0.879583,0
0.971412,0.107118
1.05642,0.234634
1.02919,0.19378
0.970143,0.105215
0.88708,0
0.951927,0.0778898
1.01938,0.179065
1.2575,1
1.02557,0.188348
0.859212,0
1.24356,1
0.653672,0
1.16342,0.395126
1.16082,0.391223
0.885246,0
0.920061,0.0300917
0.637753,0
1.35127,1
0.891313,0
1.24726,1
1.25033,1
1.0915,0.287251
1.09468,0.292016
1.06979,0.254683
0.978924,0.118387
0.635668,0
1.07195,0.257918
1.05035,0.225525
0.560901,0
1.28558,1
0.942112,0.0631675
1.03471,0.202058
0.900586,0.000878552
0.828895,0
0.993279,0.139919
1.00134,0.152011
0.951545,0.077317
0.891654,0
1.08392,0.275887
1.15831,0.387466
0.744589,0
1.28123,1
0.796612,0
1.20229,0.453442
1.20914,0.463717
1.17265,0.408978
0.913139,0.0197081
1.14748,0.371225
0.896754,0
1.04254,0.213816
1.21377,0.470655
0.902154,0.00323094
0.993971,0.140957
1.03257,0.198853
0.88037,0
0.816244,0
0.9237,0.03555
1.10715,0.310718
1.0951,0.292645
0.72763,0
1.14032,0.360477
1.16335,0.395031
1.14117,0.361754
1.17038,0.405565
0.912802,0.0192023
1.09766,0.296492
0.979944,0.119916
0.860076,0
1.16882,0.403233
1.14808,0.372116
0.666774,0
1.0609,0.241354
1.0064,0.159606
0.790864,0
1.22964,0.494457
0.924902,0.0373532
0.946946,0.0704185
1.01191,0.167865
1.12066,0.330985
0.853888,0
1.13171,0.347562
1.04935,0.22403
1.13284,0.349262
1.09086,0.286289
1.06724,0.250856
0.994649,0.141973
1.17326,0.409896
0.933836,0.0507533
0.932172,0.0482573
1.00457,0.156857
1.15374,0.380605
1.0808,0.271197
0.857042,0
0.841218,0
1.03554,0.203305
1.077,0.265504
0.889713,0
1.01227,0.168401
0.799197,0
1.20078,0.451177
1.08013,0.270198
0.963158,0.0947375
0.614876,0
0.867455,0
1.09629,0.294439
0.856453,0
0.866291,0
0.939805,0.0597081
1.21541,0.473116
0.749086,0
1.03157,0.197362
0.899236,0
1.05828,0.237423
1.1308,0.346203
0.79905,0
0.873563,0
0.961681,0.092521
0.853626,0
0.964639,0.0969592
0.886363,0
