flow,fail
1.08656,0.279843
0.965014,0.0975207
0.817803,0
0.891984,0
0.941757,0.0626362
1.05074,0.226105
1.08005,0.27007
0.995938,0.143907
0.983165,0.124748
0.875909,0
0.925105,0.037658
1.09134,0.287012
1.18231,0.423461
0.980725,0.121088
1.14331,0.364965
0.990041,0.135062
1.07083,0.256241
1.14677,0.370158
1.04373,0.215593
0.98267,0.124004
0.873433,0
0.880204,0
0.959771,0.0896564
1.12087,0.331309
0.94834,0.0725101
1.23172,0.497579
0.915748,0.023622
0.913726,0.0205888
1.09898,0.298472
1.04171,0.212558
0.931831,0.0477462
0.950354,0.0755308
0.907759,0.0116386
0.928993,0.0434897
1.05236,0.228536
1.02888,0.193319
0.878645,0
0.997866,0.1468
0.894344,0
1.09724,0.295859
1.15271,0.379065
1.05944,0.239167
0.951885,0.0778278
1.16643,0.39965
0.794395,0
1.12918,0.343771
0.987111,0.130666
1.06068,0.241017
0.959364,0.0890462
1.04553,0.218302
0.970096,0.105144
0.925507,0.0382607
1.00641,0.159608
1.11004,0.315055
0.936025,0.0540373
0.955324,0.0829866
1.25283,1
0.946557,0.0698353
1.02651,0.189761
0.982956,0.124434
1.06086,0.241284
0.980858,0.121288
1.10546,0.308195
0.886604,0
0.953002,0.0795035
1.13361,0.350408
0.852453,0
1.04467,0.217011
1.14015,0.360222
0.994209,0.141313
1.1203,0.330457
0.943483,0.0652244
1.01182,0.167731
1.02718,0.190766
0.923842,0.0357625
0.981919,0.122879
1.03568,0.203527
1.01846,0.177689
0.981117,0.121676
0.928583,0.0428747
0.969596,0.104393
1.01226,0.168383
1.16286,0.394285
1.01617,0.174253
0.910958,0.0164372
1.15404,0.38106
0.780963,0
1.10335,0.305032
1.10171,0.302563
0.927423,0.041135
0.949442,0.0741633
0.770895,0
1.22216,0.48324
0.931261,0.0468909
1.15638,0.384567
1.15832,0.38748
1.05787,0.236805
1.05988,0.239819
1.04414,0.216207
0.986671,0.130006
0.769576,0
1.0455,0.218253
1.03184,0.197766
0.722289,0
1.18062,0.420927
0.963388,0.0950823
1.02195,0.182925
0.937125,0.0556873
0.891784,0
0.995749,0.143624
1.00085,0.151272
0.969354,0.104031
0.931476,0.047214
1.05308,0.229618
1.10012,0.300187
0.838464,0
1.17787,0.416798
0.871366,0
1.12794,0.341913
1.13227,0.348412
