flow,fail
1.37373,1
0.989364,0.134046
0.523844,0
0.758422,0
0.915821,0.0237314
1.26044,1
1.35313,1
1.08715,0.280732
1.04676,0.220146
0.70759,0
0.863162,0
1.38885,1
1.67651,1
1.03905,0.208571
1.55319,1
1.06851,0.252762
1.32398,1
1.56413,1
1.23828,1
1.0452,0.217795
0.699761,0
0.721171,0
0.972785,0.109177
1.48223,1
0.936637,0.0549553
1.83276,1
0.833572,0
0.827177,0
1.41301,1
1.23188,0.497827
0.88443,0
0.943005,0.0645076
0.808309,0
0.875457,0
1.26557,1
1.19132,0.436986
0.716241,0
1.09325,0.289879
0.765887,0
1.4075,1
1.58291,1
1.28798,1
0.947848,0.0717716
1.62631,1
0.449819,0
1.50851,1
1.05924,0.238861
1.29188,1
0.971498,0.107247
1.24399,1
1.00544,0.158154
0.864433,0
1.12025,0.330382
1.44797,1
0.897693,0
0.958723,0.0880851
1.89952,1
0.930998,0.0464971
1.18382,0.425734
1.0461,0.219155
1.29244,1
1.03947,0.209203
1.4335,1
0.741411,0
0.95138,0.0770706
1.5225,1
0.633415,0
1.24127,1
1.54319,1
1.08169,0.27253
1.48044,1
0.921277,0.031916
1.13738,0.35607
1.18594,0.428914
0.859166,0
1.04282,0.214235
1.21285,0.469268
1.15837,0.38756
1.04029,0.21043
0.87416,0
1.00385,0.15578
1.13875,0.358131
1.615,1
1.15113,0.376695
0.818425,0
1.58712,1
0.407343,0
1.42684,1
1.42163,1
0.870493,0
0.940122,0.0601834
0.375506,0
1.80253,1
0.882627,0
1.59451,1
1.60065,1
1.283,1
1.28936,1
1.23958,1
1.05785,0.236773
0.371336,0
1.24389,1
1.2007,0.451051
0.221801,0
1.67117,1
0.984223,0.126335
1.16941,0.404117
0.901171,0.0017571
0.75779,0
1.08656,0.279838
1.10268,0.304022
1.00309,0.154634
0.883308,0
1.26785,1
1.41662,1
0.589179,0
1.66246,1
0.693223,0
1.50459,1
1.51829,1
1.4453,1
0.926277,0.0394162
1.39497,1
0.893509,0
1.18509,0.427632
1.52754,1
0.904308,0.00646188
1.08794,0.281914
1.16514,0.397706
0.860741,0
0.732488,0
0.9474,0.0711
1.31429,1
1.29019,1
0.55526,0
1.38064,1
1.42671,1
1.38234,1
1.44075,1
0.925603,0.0384045
1.29532,1
1.05989,0.239832
0.820153,0
1.43764,1
1.39615,1
0.433548,0
1.22181,0.482708
1.11281,0.319213
0.681727,0
1.55928,1
0.949804,0.0747065
0.993891,0.140837
1.12382,0.335729
1.34131,1
0.807776,0
1.36342,1
1.19871,0.44806
1.36568,1
1.28172,1
1.23448,1
1.0893,0.283946
1.44653,1
0.967671,0.101507
0.964343,0.0965147
1.10914,0.313714
1.40747,1
1.2616,1
0.814083,0
0.782435,0
1.17107,0.40661
1.25401,1
0.879426,0
1.12454,0.336803
