flow,fail
0.993558,0.140338
0.721769,0
0.392596,0
0.558468,0
0.669766,0
0.913451,0.0201759
0.978991,0.118486
0.790917,0
0.762357,0
0.522524,0
0.63253,0
1.00425,0.156369
1.20765,0.461478
0.7569,0
1.12045,0.330676
0.777732,0
0.958375,0.0875632
1.12819,0.342289
0.89778,0
0.761248,0
0.516988,0
0.532128,0
0.710045,0
1.07028,0.255419
0.684485,0
1.31814,1
0.611607,0
0.607085,0
1.02133,0.181993
0.893256,0
0.647569,0
0.688988,0
0.593743,0
0.641224,0
0.917075,0.0256119
0.864576,0
0.528641,0
0.795229,0
0.563746,0
1.01743,0.17615
1.14147,0.362205
0.932922,0.049383
0.692412,0
1.17216,0.408234
0.340252,0
1.08886,0.283286
0.771179,0
0.935679,0.0535191
0.709135,0
0.901818,0.00272727
0.733133,0
0.633429,0
0.814322,0
1.04605,0.219074
0.656947,0
0.700102,0
1.36535,1
0.680498,0
0.859272,0
0.761889,0
0.936078,0.0541173
0.757198,0
1.03582,0.203734
0.546439,0
0.69491,0
1.09875,0.298127
0.470075,0
0.899894,0
1.11338,0.320071
0.78705,0
1.06901,0.253515
0.673624,0
0.826432,0
0.860771,0
0.629705,0
0.75957,0
0.879794,0
0.841276,0
0.757776,0
0.640307,0
0.732014,0
0.827403,0
1.16416,0.396238
0.836154,0
0.600896,0
1.14444,0.366667
0.310218,0
1.03111,0.196661
1.02743,0.191141
0.637714,0
0.686949,0
0.287705,0
1.29676,1
0.646294,0
1.14967,0.374508
1.15401,0.381022
0.929402,0.0441025
0.933894,0.0508416
0.898696,0
0.770195,0
0.284757,0
0.901746,0.00261864
0.871206,0
0.17902,0
1.20387,0.455812
0.718134,0
0.849081,0
0.659407,0
0.558021,0
0.790495,0
0.801896,0
0.731474,0
0.646776,0
0.918687,0.028031
1.02389,0.185828
0.438795,0
1.19772,0.446579
0.512365,0
1.08609,0.279132
1.09578,0.293663
1.04417,0.21625
0.67716,0
1.00857,0.16286
0.653989,0
0.860166,0
1.10232,0.303475
0.661625,0
0.791474,0
0.846059,0
0.630818,0
0.54013,0
0.692095,0
0.951526,0.0772897
0.934487,0.0517298
0.414811,0
0.99844,0.14766
1.03102,0.196526
0.999643,0.149465
1.04095,0.211424
0.676683,0
0.938114,0.0571707
0.771636,0
0.602118,0
1.03875,0.208125
1.00941,0.164119
0.328748,0
0.88613,0
0.809057,0
0.504236,0
1.12476,0.337136
0.693796,0
0.72497,0
0.816843,0
0.970635,0.105952
0.593366,0
0.986263,0.129395
0.869796,0
0.987866,0.131799
0.928495,0.0427423
0.895088,0
0.792432,0
1.04503,0.217549
0.706429,0
0.704076,0
0.806465,0
1.01742,0.176125
0.914265,0.0213981
0.597826,0
0.575448,0
0.850256,0
0.908898,0.0133471
0.644031,0
0.817349,0
0.516022,0
1.08395,0.275928
0.913324,0.0199859
0.747898,0
0.255352,0
0.612553,0
0.936178,0.0542674
0.596994,0
0.610907,0
0.714872,0
1.10464,0.306955
0.445154,0
0.844653,0
0.657498,0
0.882423,0
0.984982,0.127473
0.515814,0
0.621191,0
0.745808,0
0.592996,0
0.749993,0
0.639293,0
0.936571,0.0548572
0.786732,0
1.10614,0.309217
1.2144,0.471605
0.955978,0.083967
0.940125,0.060188
0.834281,0
0.991325,0.136988
0.933665,0.0504975
0.777367,0
0.956323,0.0844839
0.745263,0
0.47202,0
1.02091,0.181367
0.499988,0
1.03576,0.203646
0.832283,0
0.732624,0
0.66172,0
0.828181,0
0.668293,0
1.13075,0.346132
1.1472,0.370797
0.969876,0.104813
1.12536,0.338044
0.444433,0
0.800591,0
0.739256,0
1.18774,0.431604
0.902736,0.00410466
0.878919,0
0.903418,0.00512627
0.536265,0
0.804711,0
1.24556,1
0.907359,0.0110379
0.411605,0
0.939653,0.0594792
0.9069,0.0103493
1.1612,0.391801
0.956388,0.084582
0.707475,0
0.682752,0
0.777231,0
0.935257,0.0528857
1.00727,0.160912
1.02693,0.190394
0.999789,0.149683
0.947054,0.0705808
0.699312,0
0.531022,0
0.701789,0
0.4797,0
0.619931,0
0.910485,0.0157275
0.611076,0
0.236419,0
0.951086,0.0766288
0.618775,0
0.529377,0
1.23068,0.496017
0.506137,0
0.735297,0
1.07282,0.259233
0.509631,0
0.823323,0
0.772269,0
0.860736,0
0.842015,0
0.852554,0
0.558295,0
0.390596,0
0.592894,0
1.12953,0.344302
0.994365,0.141547
0.608323,0
0.737024,0
1.22579,0.488692
0.699396,0
0.403259,0
1.13441,0.351609
0.744476,0
0.780714,0
0.812767,0
0.681679,0
0.478849,0
0.944097,0.0661455
0.745579,0
0.621963,0
0.57392,0
0.554766,0
0.89914,0
0.758922,0
0.374273,0
0.627849,0
0.68006,0
0.773994,0
0.585232,0
0.470746,0
1.11731,0.325959
1.19514,0.442716
0.435058,0
0.909778,0.0146676
0.717494,0
0.548242,0
0.721285,0
0.536254,0
0.842528,0
0.600484,0
0.830726,0
0.545833,0
0.380046,0
0.949098,0.0736471
0.828504,0
0.661656,0
0.456194,0
0.818055,0
1.01109,0.166629
0.802487,0
1.28264,1
0.471617,0
0.527806,0
0.642314,0
0.777648,0
0.756235,0
0.802042,0
0.513673,0
0.493683,0
0.425531,0
1.00864,0.162953
1.02548,0.188225
0.985496,0.128244
0.97074,0.106111
0.568271,0
0.978964,0.118445
0.284869,0
0.829641,0
0.973394,0.110091
0.763041,0
0.660806,0
1.20318,0.454766
0.694735,0
0.867638,0
0.760168,0
0.992442,0.138663
0.80488,0
0.877803,0
0.529739,0
0.91029,0.0154357
0.787737,0
0.845207,0
0.827513,0
1.00358,0.155363
0.514575,0
1.03255,0.198824
0.675335,0
0.983392,0.125088
0.95774,0.0866094
0.787326,0
0.297121,0
0.662484,0
0.646503,0
1.36542,1
0.598941,0
1.21306,0.469589
1.05005,0.225079
0.745362,0
0.98508,0.12762
0.69537,0
0.802378,0
0.914544,0.0218157
0.787242,0
0.828834,0
0.620834,0
0.523408,0
0.714824,0
0.584769,0
0.70619,0
1.15426,0.381395
0.794913,0
1.37424,1
0.731426,0
0.956217,0.0843251
0.923598,0.0353963
0.841734,0
0.842488,0
0.464718,0
0.911188,0.0167817
0.728866,0
0.862495,0
0.545251,0
0.595017,0
0.817959,0
0.907946,0.0119188
0.926473,0.0397101
0.961016,0.0915234
0.609252,0
0.795382,0
0.542321,0
0.89025,0
0.527906,0
1.09338,0.290073
0.793905,0
0.737487,0
0.856829,0
0.928892,0.0433383
0.74248,0
0.632497,0
0.900378,0.000567112
0.968491,0.102736
0.699289,0
1.22307,0.484611
0.938823,0.058235
0.929185,0.0437776
0.5985,0
0.99474,0.14211
0.904639,0.00695797
0.141446,0
0.916925,0.0253873
0.799945,0
0.742641,0
0.540121,0
0.955121,0.0826809
0.49718,0
1.3775,1
1.14677,0.370148
1.22069,0.481041
0.318954,0
0.492064,0
0.856614,0
0.443092,0
0.738914,0
0.490313,0
0.816017,0
1.20709,0.460639
1.03834,0.207516
0.691032,0
0.601711,0
0.545018,0
0.848006,0
1.61645,1
0.781861,0
0.832972,0
1.10923,0.313849
0.867272,0
1.00746,0.161187
1.07555,0.263331
1.07413,0.261189
0.778331,0
0.831992,0
0.908216,0.0123243
0.545552,0
0.483976,0
1.28861,1
1.05639,0.234586
0.871978,0
1.29647,1
0.932294,0.0484414
0.901777,0.00266483
1.23495,1
0.755294,0
1.11754,0.32631
0.816083,0
0.771507,0
0.908236,0.0123544
0.823296,0
0.830502,0
0.723631,0
0.921194,0.0317911
0.903601,0.00540152
0.512391,0
1.18164,0.422466
1.24917,1
0.908108,0.012162
0.753607,0
0.742975,0
0.975102,0.112653
0.575717,0
1.25148,1
0.623359,0
0.533255,0
0.885617,0
0.197409,0
0.850557,0
1.18065,0.420969
0.697365,0
0.178301,0
0.975312,0.112968
0.883507,0
0.633076,0
0.648279,0
1.11113,0.316696
0.383367,0
0.888568,0
0.824141,0
0.881483,0
0.786704,0
1.10505,0.307573
1.02263,0.183946
0.717871,0
0.407327,0
0.607605,0
0.828728,0
0.92388,0.0358204
1.13219,0.348281
1.02942,0.194131
1.41371,1
0.682061,0
0.881164,0
0.9848,0.1272
0.765704,0
0.657371,0
0.984825,0.127237
1.03378,0.200666
0.78021,0
0.532455,0
0.747651,0
0.76036,0
1.00534,0.158005
0.699945,0
0.769691,0
0.785661,0
0.977764,0.116645
0.931822,0.0477337
0.62137,0
0.221547,0
0.290987,0
0.64159,0
0.639735,0
0.60205,0
0.796836,0
0.982835,0.124252
0.523415,0
0.656162,0
1.10157,0.302353
0.783276,0
0.734853,0
1.00224,0.153358
0.790128,0
0.551854,0
0.902519,0.00377811
0.88338,0
0.800292,0
0.65914,0
0.928545,0.042817
1.14127,0.361903
0.996635,0.144953
0.669589,0
0.750184,0
0.44251,0
1.00368,0.155521
0.800391,0
0.857242,0
0.954857,0.0822858
0.975166,0.112748
0.424483,0
0.88462,0
0.713161,0
0.606273,0
0.881003,0
0.798028,0
0.465717,0
0.763016,0
0.672565,0
0.707222,0
0.809788,0
0.840626,0
0.912039,0.0180587
0.621449,0
1.12487,0.337303
0.91995,0.0299244
